"person","app","day","month","year"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","22","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","21","02","2020"
"f","sp","18","02","2020"
"f","sp","18","02","2020"
"f","sp","16","02","2020"
"f","sp","16","02","2020"
"f","sp","16","02","2020"
"f","sp","16","02","2020"
"f","sp","16","02","2020"
"f","sp","16","02","2020"
"f","sp","16","02","2020"
"f","sp","16","02","2020"
"f","sp","15","02","2020"
"f","sp","15","02","2020"
"f","sp","15","02","2020"
"f","sp","15","02","2020"
"f","sp","14","02","2020"
"f","sp","14","02","2020"
"f","sp","13","02","2020"
"f","sp","13","02","2020"
"f","sp","10","02","2020"
"f","sp","10","02","2020"
"f","sp","09","02","2020"
"f","sp","09","02","2020"
"f","sp","08","02","2020"
"f","sp","08","02","2020"
"f","sp","08","02","2020"
"f","sp","08","02","2020"
"f","sp","08","02","2020"
"f","sp","08","02","2020"
"f","sp","08","02","2020"
"f","sp","08","02","2020"
"f","sp","08","02","2020"
"f","sp","08","02","2020"
"f","sp","08","02","2020"
"f","sp","08","02","2020"
"f","sp","08","02","2020"
"f","sp","08","02","2020"
"f","sp","08","02","2020"
"f","sp","08","02","2020"
"f","sp","08","02","2020"
"f","sp","08","02","2020"
"f","sp","07","02","2020"
"f","sp","07","02","2020"
"f","sp","07","02","2020"
"f","sp","07","02","2020"
"f","sp","07","02","2020"
"f","sp","07","02","2020"
"f","sp","07","02","2020"
"f","sp","07","02","2020"
"f","sp","07","02","2020"
"f","sp","07","02","2020"
"f","sp","07","02","2020"
"f","sp","03","02","2020"
"f","sp","03","02","2020"
"f","sp","03","02","2020"
"f","sp","03","02","2020"
"f","sp","03","02","2020"
"f","sp","02","02","2020"
"f","sp","02","02","2020"
"f","sp","02","02","2020"
"f","sp","02","02","2020"
"f","sp","01","02","2020"
"f","sp","01","02","2020"
"f","sp","01","02","2020"
"f","sp","01","02","2020"
"f","sp","01","02","2020"
"f","sp","01","02","2020"
"f","sp","01","02","2020"
"f","sp","01","02","2020"
"f","sp","01","02","2020"
"f","sp","01","02","2020"
"f","sp","01","02","2020"
"f","sp","01","02","2020"
"f","sp","01","02","2020"
"f","sp","01","02","2020"
"f","sp","24","01","2020"
"f","sp","22","01","2020"
"f","sp","20","01","2020"
"f","sp","20","01","2020"
"f","sp","20","01","2020"
"f","sp","20","01","2020"
"f","sp","20","01","2020"
"f","sp","20","01","2020"
"f","sp","20","01","2020"
"f","sp","20","01","2020"
"f","sp","20","01","2020"
"f","sp","20","01","2020"
"f","sp","20","01","2020"
"f","sp","20","01","2020"
"f","sp","20","01","2020"
"f","sp","20","01","2020"
"f","sp","20","01","2020"
"f","sp","20","01","2020"
"f","sp","20","01","2020"
"f","sp","20","01","2020"
"f","sp","18","01","2020"
"f","sp","18","01","2020"
"f","sp","18","01","2020"
"f","sp","18","01","2020"
"f","sp","18","01","2020"
"f","sp","18","01","2020"
"f","sp","18","01","2020"
"f","sp","18","01","2020"
"f","sp","18","01","2020"
"f","sp","18","01","2020"
"f","sp","18","01","2020"
"f","sp","18","01","2020"
"f","sp","18","01","2020"
"f","sp","18","01","2020"
"f","sp","18","01","2020"
"f","sp","18","01","2020"
"f","sp","18","01","2020"
"f","sp","18","01","2020"
"f","sp","18","01","2020"
"f","sp","18","01","2020"
"f","sp","18","01","2020"
"f","sp","17","01","2020"
"f","sp","17","01","2020"
"f","sp","17","01","2020"
"f","sp","17","01","2020"
"f","sp","17","01","2020"
"f","sp","17","01","2020"
"f","sp","17","01","2020"
"f","sp","17","01","2020"
"f","sp","17","01","2020"
"f","sp","17","01","2020"
"f","sp","17","01","2020"
"f","sp","17","01","2020"
"f","sp","17","01","2020"
"f","sp","17","01","2020"
"f","sp","17","01","2020"
"f","sp","17","01","2020"
"f","sp","17","01","2020"
"f","sp","17","01","2020"
"f","sp","17","01","2020"
"f","sp","16","01","2020"
"f","sp","16","01","2020"
"f","sp","16","01","2020"
"f","sp","16","01","2020"
"f","sp","16","01","2020"
"f","sp","16","01","2020"
"f","sp","16","01","2020"
"f","sp","16","01","2020"
"f","sp","16","01","2020"
"f","sp","16","01","2020"
"f","sp","16","01","2020"
"f","sp","16","01","2020"
"f","sp","16","01","2020"
"f","sp","16","01","2020"
"f","sp","16","01","2020"
"f","sp","16","01","2020"
"f","sp","13","01","2020"
"f","sp","13","01","2020"
"f","sp","13","01","2020"
"f","sp","13","01","2020"
"f","sp","12","01","2020"
"f","sp","12","01","2020"
"f","sp","12","01","2020"
"f","sp","12","01","2020"
"f","sp","12","01","2020"
"f","sp","12","01","2020"
"f","sp","12","01","2020"
"f","sp","12","01","2020"
"f","sp","12","01","2020"
"f","sp","12","01","2020"
"f","sp","12","01","2020"
"f","sp","10","01","2020"
"f","sp","09","01","2020"
"f","sp","09","01","2020"
"f","sp","09","01","2020"
"f","sp","09","01","2020"
"f","sp","09","01","2020"
"f","sp","09","01","2020"
"f","sp","08","01","2020"
"f","sp","08","01","2020"
"f","sp","08","01","2020"
"f","sp","08","01","2020"
"f","sp","08","01","2020"
"f","sp","08","01","2020"
"f","sp","05","01","2020"
"f","sp","05","01","2020"
"f","sp","03","01","2020"
"f","sp","03","01","2020"
"f","sp","03","01","2020"
"f","sp","03","01","2020"
"f","sp","03","01","2020"
"f","sp","03","01","2020"
"f","sp","03","01","2020"
"f","sp","03","01","2020"
"f","sp","02","01","2020"
"f","sp","02","01","2020"
"f","sp","02","01","2020"
"f","sp","02","01","2020"
"f","sp","02","01","2020"
"f","sp","02","01","2020"
"f","sp","02","01","2020"
"f","sp","02","01","2020"
"f","sp","02","01","2020"
"f","sp","02","01","2020"
"f","sp","02","01","2020"
"f","sp","02","01","2020"
"f","sp","02","01","2020"
"f","sp","02","01","2020"
"f","sp","02","01","2020"
"f","sp","02","01","2020"
"f","sp","02","01","2020"
"f","sp","02","01","2020"
"f","sp","01","01","2020"
"f","sp","31","12","2019"
"f","sp","31","12","2019"
"f","sp","31","12","2019"
"f","sp","24","12","2019"
"f","sp","24","12","2019"
"f","sp","24","12","2019"
"f","sp","24","12","2019"
"f","sp","24","12","2019"
"f","sp","24","12","2019"
"f","sp","24","12","2019"
"f","sp","24","12","2019"
"f","sp","24","12","2019"
"f","sp","24","12","2019"
"f","sp","24","12","2019"
"f","sp","24","12","2019"
"f","sp","24","12","2019"
"f","sp","24","12","2019"
"f","sp","24","12","2019"
"f","sp","24","12","2019"
"f","sp","23","12","2019"
"f","sp","23","12","2019"
"f","sp","22","12","2019"
"f","sp","22","12","2019"
"f","sp","22","12","2019"
"f","sp","22","12","2019"
"f","sp","22","12","2019"
"f","sp","22","12","2019"
"f","sp","22","12","2019"
"f","sp","22","12","2019"
"f","sp","22","12","2019"
"f","sp","22","12","2019"
"f","sp","22","12","2019"
"f","sp","22","12","2019"
"f","sp","22","12","2019"
"f","sp","18","12","2019"
"f","sp","18","12","2019"
"f","sp","18","12","2019"
"f","sp","18","12","2019"
"f","sp","18","12","2019"
"f","sp","18","12","2019"
"f","sp","18","12","2019"
"f","sp","18","12","2019"
"f","sp","18","12","2019"
"f","sp","18","12","2019"
"f","sp","18","12","2019"
"f","sp","18","12","2019"
"f","sp","18","12","2019"
"f","sp","18","12","2019"
"f","sp","18","12","2019"
"f","sp","18","12","2019"
"f","sp","18","12","2019"
"f","sp","18","12","2019"
"f","sp","18","12","2019"
"f","sp","17","12","2019"
"f","sp","17","12","2019"
"f","sp","17","12","2019"
"f","sp","17","12","2019"
"f","sp","17","12","2019"
"f","sp","16","12","2019"
"f","sp","16","12","2019"
"f","sp","16","12","2019"
"f","sp","13","12","2019"
"f","sp","13","12","2019"
"f","sp","13","12","2019"
"f","sp","13","12","2019"
"f","sp","13","12","2019"
"f","sp","13","12","2019"
"f","sp","13","12","2019"
"f","sp","13","12","2019"
"f","sp","13","12","2019"
"f","sp","13","12","2019"
"f","sp","13","12","2019"
"f","sp","13","12","2019"
"f","sp","13","12","2019"
"f","sp","13","12","2019"
"f","sp","13","12","2019"
"f","sp","13","12","2019"
"f","sp","13","12","2019"
"f","sp","13","12","2019"
"f","sp","13","12","2019"
"f","sp","13","12","2019"
"f","sp","13","12","2019"
"f","sp","13","12","2019"
"f","sp","13","12","2019"
"f","sp","12","12","2019"
"f","sp","10","12","2019"
"f","sp","10","12","2019"
"f","sp","10","12","2019"
"f","sp","10","12","2019"
"f","sp","10","12","2019"
"f","sp","10","12","2019"
"f","sp","10","12","2019"
"f","sp","10","12","2019"
"f","sp","10","12","2019"
"f","sp","10","12","2019"
"f","sp","10","12","2019"
"f","sp","10","12","2019"
"f","sp","08","12","2019"
"f","sp","08","12","2019"
"f","sp","08","12","2019"
"f","sp","08","12","2019"
"f","sp","08","12","2019"
"f","sp","08","12","2019"
"f","sp","08","12","2019"
"f","sp","08","12","2019"
"f","sp","08","12","2019"
"f","sp","08","12","2019"
"f","sp","08","12","2019"
"f","sp","08","12","2019"
"f","sp","08","12","2019"
"f","sp","08","12","2019"
"f","sp","08","12","2019"
"f","sp","08","12","2019"
"f","sp","08","12","2019"
"f","sp","08","12","2019"
"f","sp","08","12","2019"
"f","sp","06","12","2019"
"f","sp","06","12","2019"
"f","sp","06","12","2019"
"f","sp","04","12","2019"
"f","sp","01","12","2019"
"f","sp","01","12","2019"
"f","sp","01","12","2019"
"f","sp","01","12","2019"
"f","sp","01","12","2019"
"f","sp","01","12","2019"
"f","sp","01","12","2019"
"f","sp","01","12","2019"
"f","sp","01","12","2019"
"f","sp","01","12","2019"
"f","sp","01","12","2019"
"f","sp","01","12","2019"
"f","sp","01","12","2019"
"f","sp","01","12","2019"
"f","sp","01","12","2019"
"f","sp","01","12","2019"
"f","sp","30","11","2019"
"f","sp","30","11","2019"
"f","sp","30","11","2019"
"f","sp","30","11","2019"
"f","sp","30","11","2019"
"f","sp","30","11","2019"
"f","sp","30","11","2019"
"f","sp","30","11","2019"
"f","sp","30","11","2019"
"f","sp","30","11","2019"
"f","sp","30","11","2019"
"f","sp","30","11","2019"
"f","sp","30","11","2019"
"f","sp","30","11","2019"
"f","sp","30","11","2019"
"f","sp","30","11","2019"
"f","sp","30","11","2019"
"f","sp","30","11","2019"
"f","sp","30","11","2019"
"f","sp","30","11","2019"
"f","sp","30","11","2019"
"f","sp","30","11","2019"
"f","sp","29","11","2019"
"f","sp","28","11","2019"
"f","sp","28","11","2019"
"f","sp","28","11","2019"
"f","sp","28","11","2019"
"f","sp","28","11","2019"
"f","sp","28","11","2019"
"f","sp","28","11","2019"
"f","sp","23","11","2019"
"f","sp","23","11","2019"
"f","sp","21","11","2019"
"f","sp","21","11","2019"
"f","sp","21","11","2019"
"f","sp","21","11","2019"
"f","sp","21","11","2019"
"f","sp","21","11","2019"
"f","sp","21","11","2019"
"f","sp","21","11","2019"
"f","sp","21","11","2019"
"f","sp","21","11","2019"
"f","sp","21","11","2019"
"f","sp","21","11","2019"
"f","sp","21","11","2019"
"f","sp","18","11","2019"
"f","sp","18","11","2019"
"f","sp","18","11","2019"
"f","sp","17","11","2019"
"f","sp","17","11","2019"
"f","sp","17","11","2019"
"f","sp","17","11","2019"
"f","sp","17","11","2019"
"f","sp","17","11","2019"
"f","sp","17","11","2019"
"f","sp","17","11","2019"
"f","sp","17","11","2019"
"f","sp","17","11","2019"
"f","sp","17","11","2019"
"f","sp","17","11","2019"
"f","sp","17","11","2019"
"f","sp","17","11","2019"
"f","sp","17","11","2019"
"f","sp","17","11","2019"
"f","sp","17","11","2019"
"f","sp","17","11","2019"
"f","sp","17","11","2019"
"f","sp","17","11","2019"
"f","sp","02","11","2019"
"f","sp","02","11","2019"
"f","sp","02","11","2019"
"f","sp","02","11","2019"
"f","sp","02","11","2019"
"f","sp","02","11","2019"
"f","sp","02","11","2019"
"f","sp","02","11","2019"
"f","sp","02","11","2019"
"f","sp","02","11","2019"
"f","sp","02","11","2019"
"f","sp","02","11","2019"
"f","sp","02","11","2019"
"f","sp","02","11","2019"
"f","sp","02","11","2019"
"f","sp","02","11","2019"
"f","sp","02","11","2019"
"f","sp","02","11","2019"
"f","sp","02","11","2019"
"f","sp","02","11","2019"
"f","sp","02","11","2019"
"f","sp","02","11","2019"
"f","sp","02","11","2019"
"f","sp","02","11","2019"
"f","sp","02","11","2019"
"f","sp","02","11","2019"
"f","sp","22","10","2019"
"f","sp","22","10","2019"
"f","sp","22","10","2019"
"f","sp","22","10","2019"
"f","sp","22","10","2019"
"f","sp","22","10","2019"
"f","sp","22","10","2019"
"f","sp","22","10","2019"
"f","sp","22","10","2019"
"f","sp","22","10","2019"
"f","sp","21","10","2019"
"f","sp","21","10","2019"
"f","sp","21","10","2019"
"f","sp","21","10","2019"
"f","sp","21","10","2019"
"f","sp","21","10","2019"
"f","sp","16","10","2019"
"f","sp","16","10","2019"
"f","sp","16","10","2019"
"f","sp","16","10","2019"
"f","sp","15","10","2019"
"f","sp","15","10","2019"
"f","sp","15","10","2019"
"f","sp","15","10","2019"
"f","sp","15","10","2019"
"f","sp","13","10","2019"
"f","sp","13","10","2019"
"f","sp","13","10","2019"
"f","sp","13","10","2019"
"f","sp","13","10","2019"
"f","sp","13","10","2019"
"f","sp","13","10","2019"
"f","sp","13","10","2019"
"f","sp","13","10","2019"
"f","sp","13","10","2019"
"f","sp","13","10","2019"
"f","sp","11","10","2019"
"f","sp","11","10","2019"
"f","sp","11","10","2019"
"f","sp","11","10","2019"
"f","sp","11","10","2019"
"f","sp","11","10","2019"
"f","sp","30","09","2019"
"f","sp","30","09","2019"
"f","sp","29","09","2019"
"f","sp","29","09","2019"
"f","sp","29","09","2019"
"f","sp","29","09","2019"
"f","sp","25","09","2019"
"f","sp","25","09","2019"
"f","sp","25","09","2019"
"f","sp","25","09","2019"
"f","sp","25","09","2019"
"f","sp","25","09","2019"
"f","sp","24","09","2019"
"f","sp","24","09","2019"
"f","sp","24","09","2019"
"f","sp","24","09","2019"
"f","sp","24","09","2019"
"f","sp","24","09","2019"
"f","sp","24","09","2019"
"f","sp","24","09","2019"
"f","sp","24","09","2019"
"f","sp","24","09","2019"
"f","sp","24","09","2019"
"f","sp","24","09","2019"
"f","sp","24","09","2019"
"f","sp","24","09","2019"
"f","sp","24","09","2019"
"f","sp","24","09","2019"
"f","sp","24","09","2019"
"f","sp","24","09","2019"
"f","sp","24","09","2019"
"f","sp","24","09","2019"
"f","sp","24","09","2019"
"f","sp","24","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","22","09","2019"
"f","sp","15","09","2019"
"f","sp","08","09","2019"
"f","sp","08","09","2019"
"f","sp","08","09","2019"
"f","sp","08","09","2019"
"f","sp","08","09","2019"
"f","sp","08","09","2019"
"f","sp","08","09","2019"
"f","sp","08","09","2019"
"f","sp","08","09","2019"
"f","sp","08","09","2019"
"f","sp","08","09","2019"
"f","sp","08","09","2019"
"f","sp","08","09","2019"
"f","sp","08","09","2019"
"f","sp","08","09","2019"
"f","sp","08","09","2019"
"f","sp","08","09","2019"
"f","sp","08","09","2019"
"f","sp","08","09","2019"
"f","sp","08","09","2019"
"f","sp","08","09","2019"
"f","sp","08","09","2019"
"f","sp","08","09","2019"
"f","sp","08","09","2019"
"f","sp","08","09","2019"
"f","sp","08","09","2019"
"f","sp","08","09","2019"
"f","sp","08","09","2019"
"f","sp","08","09","2019"
"f","sp","08","09","2019"
"f","sp","31","08","2019"
"f","sp","31","08","2019"
"f","sp","31","08","2019"
"f","sp","31","08","2019"
"f","sp","22","08","2019"
"f","sp","22","08","2019"
"f","sp","22","08","2019"
"f","sp","22","08","2019"
"f","sp","22","08","2019"
"f","sp","21","08","2019"
"f","sp","21","08","2019"
"f","sp","21","08","2019"
"f","sp","21","08","2019"
"f","sp","21","08","2019"
"f","sp","21","08","2019"
"f","sp","21","08","2019"
"f","sp","21","08","2019"
"f","sp","21","08","2019"
"f","sp","21","08","2019"
"f","sp","21","08","2019"
"f","sp","21","08","2019"
"f","sp","21","08","2019"
"f","sp","21","08","2019"
"f","sp","21","08","2019"
"f","sp","21","08","2019"
"f","sp","21","08","2019"
"f","sp","20","08","2019"
"f","sp","20","08","2019"
"f","sp","20","08","2019"
"f","sp","20","08","2019"
"f","sp","20","08","2019"
"f","sp","20","08","2019"
"f","sp","20","08","2019"
"f","sp","20","08","2019"
"f","sp","20","08","2019"
"f","sp","20","08","2019"
"f","sp","20","08","2019"
"f","sp","20","08","2019"
"f","sp","20","08","2019"
"f","sp","20","08","2019"
"f","sp","20","08","2019"
"f","sp","20","08","2019"
"f","sp","20","08","2019"
"f","sp","20","08","2019"
"f","sp","17","08","2019"
"f","sp","17","08","2019"
"f","sp","14","08","2019"
"f","sp","14","08","2019"
"f","sp","14","08","2019"
"f","sp","14","08","2019"
"f","sp","14","08","2019"
"f","sp","14","08","2019"
"f","sp","14","08","2019"
"f","sp","14","08","2019"
"f","sp","14","08","2019"
"f","sp","14","08","2019"
"f","sp","14","08","2019"
"f","sp","13","08","2019"
"f","sp","09","08","2019"
"f","sp","09","08","2019"
"f","sp","09","08","2019"
"f","sp","09","08","2019"
"f","sp","09","08","2019"
"f","sp","09","08","2019"
"f","sp","09","08","2019"
"f","sp","08","08","2019"
"f","sp","08","08","2019"
"f","sp","08","08","2019"
"f","sp","08","08","2019"
"f","sp","08","08","2019"
"f","sp","08","08","2019"
"f","sp","08","08","2019"
"f","sp","08","08","2019"
"f","sp","08","08","2019"
"f","sp","08","08","2019"
"f","sp","08","08","2019"
"f","sp","08","08","2019"
"f","sp","08","08","2019"
"f","sp","08","08","2019"
"f","sp","08","08","2019"
"f","sp","08","08","2019"
"f","sp","08","08","2019"
"f","sp","08","08","2019"
"f","sp","08","08","2019"
"f","sp","08","08","2019"
"f","sp","08","08","2019"
"f","sp","08","08","2019"
"f","sp","08","08","2019"
"f","sp","08","08","2019"
"f","sp","08","08","2019"
"f","sp","08","08","2019"
"f","sp","08","08","2019"
"f","sp","08","08","2019"
"f","sp","08","08","2019"
"f","sp","07","08","2019"
"f","sp","07","08","2019"
"f","sp","07","08","2019"
"f","sp","07","08","2019"
"f","sp","07","08","2019"
"f","sp","07","08","2019"
"f","sp","07","08","2019"
"f","sp","07","08","2019"
"f","sp","07","08","2019"
"f","sp","07","08","2019"
"f","sp","07","08","2019"
"f","sp","07","08","2019"
"f","sp","07","08","2019"
"f","sp","07","08","2019"
"f","sp","04","08","2019"
"f","sp","04","08","2019"
"f","sp","04","08","2019"
"f","sp","02","08","2019"
"f","sp","02","08","2019"
"f","sp","02","08","2019"
"f","sp","02","08","2019"
"f","sp","02","08","2019"
"f","sp","02","08","2019"
"f","sp","02","08","2019"
"f","sp","02","08","2019"
"f","sp","02","08","2019"
"f","sp","02","08","2019"
"f","sp","01","08","2019"
"f","sp","01","08","2019"
"f","sp","01","08","2019"
"f","sp","01","08","2019"
"f","sp","01","08","2019"
"f","sp","01","08","2019"
"f","sp","01","08","2019"
"f","sp","30","07","2019"
"f","sp","30","07","2019"
"f","sp","30","07","2019"
"f","sp","30","07","2019"
"f","sp","30","07","2019"
"f","sp","30","07","2019"
"f","sp","30","07","2019"
"f","sp","30","07","2019"
"f","sp","30","07","2019"
"f","sp","30","07","2019"
"f","sp","30","07","2019"
"f","sp","30","07","2019"
"f","sp","30","07","2019"
"f","sp","30","07","2019"
"f","sp","30","07","2019"
"f","sp","30","07","2019"
"f","sp","30","07","2019"
"f","sp","30","07","2019"
"f","sp","30","07","2019"
"f","sp","30","07","2019"
"f","sp","30","07","2019"
"f","sp","30","07","2019"
"f","sp","30","07","2019"
"f","sp","30","07","2019"
"f","sp","30","07","2019"
"f","sp","30","07","2019"
"f","sp","29","07","2019"
"f","sp","29","07","2019"
"f","sp","29","07","2019"
"f","sp","29","07","2019"
"f","sp","29","07","2019"
"f","sp","29","07","2019"
"f","sp","29","07","2019"
"f","sp","29","07","2019"
"f","sp","29","07","2019"
"f","sp","29","07","2019"
"f","sp","29","07","2019"
"f","sp","29","07","2019"
"f","sp","29","07","2019"
"f","sp","27","07","2019"
"f","sp","27","07","2019"
"f","sp","27","07","2019"
"f","sp","26","07","2019"
"f","sp","26","07","2019"
"f","sp","26","07","2019"
"f","sp","26","07","2019"
"f","sp","26","07","2019"
"f","sp","26","07","2019"
"f","sp","25","07","2019"
"f","sp","25","07","2019"
"f","sp","25","07","2019"
"f","sp","25","07","2019"
"f","sp","25","07","2019"
"f","sp","25","07","2019"
"f","sp","25","07","2019"
"f","sp","24","07","2019"
"f","sp","24","07","2019"
"f","sp","24","07","2019"
"f","sp","24","07","2019"
"f","sp","24","07","2019"
"f","sp","24","07","2019"
"f","sp","24","07","2019"
"f","sp","24","07","2019"
"f","sp","24","07","2019"
"f","sp","24","07","2019"
"f","sp","24","07","2019"
"f","sp","21","07","2019"
"f","sp","08","07","2019"
"f","sp","08","07","2019"
"f","sp","08","07","2019"
"f","sp","08","07","2019"
"f","sp","08","07","2019"
"f","sp","08","07","2019"
"f","sp","08","07","2019"
"f","sp","07","07","2019"
"f","sp","05","07","2019"
"f","sp","05","07","2019"
"f","sp","03","07","2019"
"f","sp","03","07","2019"
"f","sp","03","07","2019"
"f","sp","03","07","2019"
"f","sp","03","07","2019"
"f","sp","03","07","2019"
"f","sp","03","07","2019"
"f","sp","03","07","2019"
"f","sp","03","07","2019"
"f","sp","03","07","2019"
"f","sp","02","07","2019"
"f","sp","02","07","2019"
"f","sp","02","07","2019"
"f","sp","18","06","2019"
"f","sp","18","06","2019"
"f","sp","16","06","2019"
"f","sp","15","06","2019"
"f","sp","15","06","2019"
"f","sp","15","06","2019"
"f","sp","15","06","2019"
"f","sp","15","06","2019"
"f","sp","15","06","2019"
"f","sp","15","06","2019"
"f","sp","15","06","2019"
"f","sp","15","06","2019"
"f","sp","15","06","2019"
"f","sp","12","06","2019"
"f","sp","12","06","2019"
"f","sp","09","06","2019"
"f","sp","09","06","2019"
"f","sp","09","06","2019"
"f","sp","09","06","2019"
"f","sp","09","06","2019"
"f","sp","09","06","2019"
"f","sp","09","06","2019"
"f","sp","09","06","2019"
